"subject" "Activity_Label" "V1" "V2" "V3" "V4" "V5" "V6" "V41" "V42" "V43" "V44" "V45" "V46" "V81" "V82" "V83" "V84" "V85" "V86" "V121" "V122" "V123" "V124" "V125" "V126" "V161" "V162" "V163" "V164" "V165" "V166" "V201" "V202" "V214" "V215" "V227" "V228" "V240" "V241" "V253" "V254" "V266" "V267" "V268" "V269" "V270" "V271" "V294" "V295" "V296" "V345" "V346" "V347" "V348" "V349" "V350" "V373" "V374" "V375" "V424" "V425" "V426" "V427" "V428" "V429" "V452" "V453" "V454" "V503" "V504" "V513" "V516" "V517" "V526" "V529" "V530" "V539" "V542" "V543" "V552"
17 "WALKING" 0.275436149421488 -0.0166788166315702 -0.110590936652893 -0.379663709338843 -0.0479501760984298 -0.424714564049587 0.945907737933884 -0.133279437512397 -0.0325650922892562 -0.982393174710744 -0.96829089768595 -0.959910618677686 0.0778316101760331 0.00802448431570248 0.0119077238 -0.326509152991736 -0.156824434729752 -0.64195028892562 -0.0204171678799174 -0.0783805708140496 0.0781204311834711 -0.490277882892562 -0.559293824049587 -0.523183505123967 -0.112618238860331 -0.0386304135487603 -0.0532332630892562 -0.461566355785124 -0.682790157438017 -0.58195904214876 -0.230936158677686 -0.494486413801653 -0.230936158677686 -0.494486413801653 -0.333625968677686 -0.296125432396694 -0.415728364575207 -0.537678902892562 -0.598557488181818 -0.63414049661157 -0.393583959917355 -0.106864549598099 -0.505893629669422 -0.375432053719008 -0.0785157720009091 -0.426923858099174 -0.277908235477686 0.0104439527215702 -0.0861211660180992 -0.391431542066116 -0.236540491884298 -0.625359885454545 -0.320788415016529 -0.127795988279339 -0.657171884380165 -0.28729039243876 -0.393247521842975 -0.386734666946281 -0.390692493057851 -0.588493775867769 -0.499258099338843 -0.523591837024793 -0.54605811785124 -0.57646610892562 -0.114766837563636 -0.174596639740496 -0.00800349021487603 -0.440003769834711 -0.607812154214876 0.277364359429752 -0.327335050082645 -0.265393930008264 0.0691009838487603 -0.563577164140496 -0.604716998264463 0.211812012287355 -0.652934451900826 -0.638095860330579 0.208231573465289
17 "WALKING_DOWNSTAIRS" 0.287018470989011 -0.0133070729978022 -0.0979140575252747 0.10042657918022 -0.13882668128044 -0.353761760157143 0.938170793736264 -0.1070701333 -0.00782561487912088 -0.952613810989011 -0.939401087142857 -0.919224373736264 0.107834305914286 -0.00296592662593407 -0.00835645616340659 -0.124365544789121 -0.226020064182418 -0.58099304021978 -0.0165955650208791 -0.0972517340461539 0.0375397797491209 -0.370341837989011 -0.578048139450549 -0.483306959340659 -0.100035094692308 -0.0365251428651648 -0.0538170401664835 -0.462117375934066 -0.693156907472527 -0.435467616010989 0.0509832471687912 0.00567843295274725 0.0509832471687912 0.00567843295274725 -0.225201885177253 -0.211661307113187 -0.28899784932033 -0.366476737065934 -0.566295845164835 -0.614453582857143 -0.0471589608102198 -0.12994323567033 -0.405412317615385 0.150184168036264 -0.202992693927473 -0.377585346763736 -0.429370542832967 0.0268607899945055 -0.0336333629081538 -0.188656209942857 -0.26308483399011 -0.540824514065934 -0.139314078621978 -0.238735460552747 -0.620429019340659 -0.345646222836264 -0.37226529930989 -0.312876879065934 -0.278774137374725 -0.582872514395604 -0.361310872593407 -0.403937502235165 -0.579233914505495 -0.58086054 -0.204158801712088 -0.129355287207143 0.108251666155495 0.0199207177571429 -0.161657302107692 0.0219978288743956 -0.182061387742857 -0.25824150216044 0.0232605814197802 -0.419217412197802 -0.443113116483516 0.0165964969032967 -0.599306692197802 -0.664203904505494 0.153843350662637
17 "WALKING_UPSTAIRS" 0.262732124035714 -0.0261870945865536 -0.117925960464286 -0.146305081587768 -0.0218700443217857 -0.300175997709821 0.894499329375 -0.282692701875 -0.0859977619357143 -0.954410778392857 -0.92335540875 -0.922497571696429 0.0647551641267857 0.0276220722233929 0.0063250888875 -0.324367853464286 -0.290462646409821 -0.688901961428571 0.00127722931964286 -0.0693388011453393 0.0688857312741071 -0.474479932776786 -0.514135644107143 -0.308900102091964 -0.1332344062125 -0.0384568433825 -0.04644231672875 -0.55665024375 -0.754911159464286 -0.5672732475 -0.0871793615785714 -0.161878564317857 -0.0871793615785714 -0.161878564317857 -0.369776203035714 -0.387401924223214 -0.269652493896429 -0.473143017732143 -0.655800514017857 -0.709177658214286 -0.2158394692375 -0.0940484423044643 -0.458401956866071 -0.121910039271875 -0.0490897760723214 -0.2752687395 -0.483275785491071 -0.0989236704803571 -0.24344895519 -0.367187052723214 -0.307845343202321 -0.655807133125 -0.342114418821429 -0.322015177401786 -0.721477427767857 -0.424045315348214 -0.411525432526786 -0.420951130169643 -0.388827702526786 -0.596251577946429 -0.339487019642857 -0.5042012501875 -0.476610931696429 -0.3644457670625 -0.203955265566964 -0.348362793358929 -0.193420325982143 -0.204907693674107 -0.270446481241071 -0.109004953592679 -0.352080372877679 -0.440878228366071 -0.00681369917232143 -0.535341815982143 -0.523252743928571 -0.112342914496696 -0.698900885089286 -0.745382579464286 0.117622060308482
19 "LAYING" 0.270616995243902 -0.0207627267439024 -0.111803460713415 -0.95842369445122 -0.948170491829268 -0.963652014390244 -0.615882313963415 0.442966876036585 0.572890834817073 -0.944823645243902 -0.9747627075 -0.97521278275 0.0805556547262195 0.0135207005383537 2.03074419390246e-05 -0.977509645670732 -0.970801944695122 -0.975800664146341 -0.0250217309563683 -0.102982036022195 0.10992407554939 -0.963161037378049 -0.953224859512195 -0.968404566158537 -0.0985760042439024 -0.0357265835562805 -0.0602390662804878 -0.963134713597561 -0.9767721775 -0.983370835060976 -0.951447372439024 -0.940472574317073 -0.951447372439024 -0.940472574317073 -0.976710857317073 -0.970087833353659 -0.936316242987805 -0.932460131951219 -0.977274600365854 -0.968744474329268 -0.964881765365854 -0.956726638658537 -0.966936270670732 -0.956441973597561 -0.94713897529878 -0.964183782640244 -0.271685117751585 0.104994619683476 0.270672672875488 -0.977382467621951 -0.971167455243902 -0.973178156219512 -0.979783083963415 -0.972565114878049 -0.97699929597561 0.0697739683560976 -0.0108817148795122 0.0635272808652439 -0.95412784445122 -0.960054816890244 -0.967861359695122 -0.96638964695122 -0.950227093536585 -0.9714931 0.073416768463561 -0.140559072115854 0.0666343330189024 -0.951953743292683 -0.943670830059146 0.117004114711585 -0.970052992134146 -0.969070229146341 0.202734247878415 -0.946040395426829 -0.935612858414634 0.0179066403621951 -0.970844111097561 -0.968196330243902 0.0564382671518293
19 "SITTING" 0.262380259592308 -0.0188921447692308 -0.0951457299230769 -0.968761729538462 -0.912777743984615 -0.911785315646154 0.695608578076923 0.255511386702385 0.329124164355385 -0.962044079692308 -0.950790287384615 -0.935454669238462 0.0758980856907692 0.00931494452123077 -0.000492396797953847 -0.979211634692308 -0.971133303615385 -0.978398648846154 -0.0295243263561538 -0.0574545474230769 0.0897418937356154 -0.977074851384615 -0.949520670461538 -0.949667003692308 -0.0975149139230769 -0.0426404342507692 -0.0556746470807692 -0.980942568153846 -0.982480656769231 -0.979724658769231 -0.934384689615385 -0.913670994307692 -0.934384689615385 -0.913670994307692 -0.979004862923077 -0.972464063615385 -0.927706690615385 -0.935663796615385 -0.984418567769231 -0.979362471846154 -0.971994286538462 -0.937329204615385 -0.941614533230769 -0.967711591923077 -0.907391245076923 -0.904336424470769 -0.234185166139231 -0.0447423473306923 0.0128370981328462 -0.979475876692308 -0.971573571769231 -0.975249802461538 -0.980879538538462 -0.972796686923077 -0.980250803692308 0.0737445841523077 -0.138930723143846 -0.0467319498857923 -0.972170009846154 -0.961142402461538 -0.955256167230769 -0.978672355615385 -0.944378028384615 -0.952789111692308 -0.0147069076461538 -0.290508966860769 -0.125709274351538 -0.935892066461538 -0.916168225153846 -0.0210591828401846 -0.972923949230769 -0.970868960846154 0.217436745708231 -0.954259616307692 -0.935575681384615 -0.164045562222308 -0.980651630461538 -0.978911867384615 0.10780942743
19 "STANDING" 0.279504982857143 -0.0177978403907563 -0.104586066462185 -0.984635128571429 -0.936930779663866 -0.945610740504202 0.95061776605042 -0.172919024380924 0.0588990655714286 -0.992074868823529 -0.972371607142857 -0.953924773781513 0.0771768298907563 0.0111745946907563 -0.000392462542176471 -0.977126478403361 -0.961250041092437 -0.980702261008403 -0.0277934815838655 -0.0610283746833613 0.0830859195882353 -0.940272470588235 -0.96456297302521 -0.953893393781513 -0.0981297117714286 -0.0425229890462185 -0.0544085901456303 -0.966112388571429 -0.983594888151261 -0.976451192689076 -0.955749920504202 -0.952454833277311 -0.955749920504202 -0.952454833277311 -0.975959383781513 -0.969577775210084 -0.937456799663866 -0.93057241394958 -0.979890515042017 -0.976755777478992 -0.980486144285714 -0.943483629579832 -0.961660481008403 -0.986776500336134 -0.937029848571429 -0.941199035630252 0.0440090727 -0.0189108660310924 0.0455704010319328 -0.977671578823529 -0.960805401428571 -0.977690058655462 -0.978660028655462 -0.964919958151261 -0.982384614033613 0.163619487059664 -0.133274599445378 -0.00461401676638656 -0.938508357731092 -0.969214469831933 -0.955234001428571 -0.94167028394958 -0.962342341092437 -0.957865726806723 -0.276215693904202 -0.246511004847059 -0.103535866501681 -0.958115095882353 -0.95633728394958 0.0401173221596639 -0.968686598235294 -0.969827432941176 0.255704324310924 -0.949577876386555 -0.931121758823529 -0.221168396105042 -0.978441953277311 -0.976044666302521 0.0412734488957983
19 "WALKING" 0.276493061526718 -0.0185147290402977 -0.114441210061069 -0.164780914590916 0.0154047193408397 -0.163445595505038 0.946631128320611 -0.144871743522137 -0.0732352450700763 -0.97565366 -0.965725993816794 -0.946069375877863 0.0776554223870229 0.0120286001495536 -0.0166659433053435 -0.0657373305938168 -0.025747601 -0.340595269379389 -0.043552428558855 -0.0752663491900763 0.0962892312946565 -0.274707612909924 -0.293154554577939 -0.175205850176336 -0.0901159319038168 -0.0376145453251908 -0.062976938671603 -0.242399288089313 -0.434454640508397 -0.323460089754962 -0.0429206902285954 -0.233022752450916 -0.0429206902285954 -0.233022752450916 -0.0614091772313664 -0.106878275449618 -0.110171634683969 -0.28160257969771 -0.352601761792366 -0.440923577216794 -0.16475205770229 0.00914409872122137 -0.229694349496183 -0.166638543118321 -0.0480467545519084 -0.19906229427084 -0.244342712922137 0.0863453059100763 0.209042960253435 -0.146764494208092 -0.0994436334679389 -0.307539586221374 -0.0667462213722137 -0.011955004719084 -0.372349532829695 -0.282957723120611 -0.333397901351145 -0.136359680978626 -0.108236397198473 -0.287414900170229 -0.11065952242 -0.328931625234809 -0.303808176290076 -0.274077906732824 -0.142392671410687 -0.0245023114858015 -0.10023889650916 -0.134561494203588 -0.415407135687023 0.229707694461832 -0.0962463491665649 -0.128422469331832 0.107484135124427 -0.321178715132061 -0.380021409619084 0.149702436758779 -0.443192469526718 -0.477744941572519 0.202185032780153
19 "WALKING_DOWNSTAIRS" 0.280574342310345 -0.0181431055964138 -0.111710785475609 0.408684993597701 0.144014171308046 0.011684708158046 0.91296060137931 -0.12559849666023 -0.094815416571954 -0.928775676091954 -0.927721569310345 -0.883288047586207 0.0992820668505747 -0.0263274603333333 0.000911556034482759 0.27278398744023 0.0127148322209195 -0.192098050758621 -0.146734501833333 -0.0237050016344828 0.133097333532184 -0.0880389942298851 -0.160229570137931 -0.139366561793793 -0.0642449270436782 -0.0520486829712644 -0.0604318321885058 -0.191767234164368 -0.252992915264368 -0.158414055981264 0.382901769808046 0.331184060854483 0.382901769808046 0.331184060854483 0.128425605062069 0.236624335474713 0.110626638556322 -0.0613359345068966 -0.21174525562069 -0.27018560032069 0.310975622877011 0.145410703536782 -0.00199839279977012 0.442295494741379 0.0690744576896552 -0.0672756150114942 -0.38052770345977 0.0389675493344828 0.140656339043678 0.197658463883908 -0.0266494092413793 -0.1186037539 0.234903135094253 -0.0148996670147126 -0.264979797573563 -0.33784011508046 -0.305073509034598 -0.196111133631034 0.0458564807814942 -0.100399470804598 -0.011918118054023 -0.135646634668966 -0.207615925252874 -0.26819204608046 -0.158407238809195 0.039336341354023 0.0298771467955172 0.392685060022989 0.0816617932298851 0.0878409994448276 0.263167669426437 0.18638558863908 0.0388509434103448 -0.0909906723264368 -0.211044745314943 0.106705875913644 -0.26200264808046 -0.334935566011494 0.160923871767816
19 "WALKING_UPSTAIRS" 0.253304940078652 -0.0244038410447303 -0.136830511269663 -0.256859082129213 -0.0871247987191011 -0.225134967549438 0.86974017988764 -0.194786209876404 -0.245784651505618 -0.937355437977528 -0.901194862696629 -0.868392245505618 0.0754863476257303 0.0262335217752809 0.0184504579489888 -0.262926436202247 -0.328501859935955 -0.556053856179775 -0.0728117298707865 -0.0831713885386517 0.0801090645089888 -0.372211867483146 -0.298285654741573 -0.125565556931236 -0.0834520357689888 -0.0322343973337079 -0.0369909018752809 -0.471186669959551 -0.611309243932584 -0.53050781101236 -0.135734873607753 -0.30019722405618 -0.135734873607753 -0.30019722405618 -0.293935884325843 -0.372934968820225 -0.0735671894303371 -0.353283213707865 -0.537986613404494 -0.640223855393258 -0.259204960304607 -0.172734725179775 -0.31052347958764 -0.257509709029213 -0.104293357781461 -0.242238611335955 -0.342514983652809 -0.12715196374382 -0.096527460147191 -0.313630321547191 -0.368242313449438 -0.509746570202247 -0.277913310269663 -0.330812543978652 -0.601374958314607 -0.358326439247191 -0.455151018775281 -0.385469432101124 -0.260253486701124 -0.376131164282022 -0.210139426458427 -0.413711037505618 -0.26119806632809 -0.184405596604494 -0.151823510549888 -0.314520886595506 -0.347732960314607 -0.24108738908764 -0.446254871573034 0.0739823898629214 -0.315199719107865 -0.462344964606742 0.147598667674157 -0.422429918134831 -0.42101724758427 -0.109386333598876 -0.618664826966292 -0.698122296404494 0.191886674293258
21 "LAYING" 0.26693129497351 -0.0178767217908609 -0.104129167774834 -0.95399269781457 -0.951784160331126 -0.949118990860927 -0.261409087165563 0.334971742715232 0.669217563006622 -0.939968025496689 -0.978662128476821 -0.956384542649007 0.0817956272231788 0.00965782222629139 -0.0100653000511921 -0.978726230794702 -0.966991867682119 -0.98009418384106 -0.0226553825264901 -0.113841023794702 0.111192139768212 -0.971928482980132 -0.947597861258278 -0.972134206953642 -0.0978751621231788 -0.0351978528251656 -0.0614450990125828 -0.978366144635762 -0.97194373397351 -0.983522286291391 -0.950327579403973 -0.93897847807947 -0.950327579403973 -0.93897847807947 -0.97784544384106 -0.972591090066225 -0.938263189801325 -0.940029017880795 -0.977989899337748 -0.971763485298013 -0.963003974304636 -0.954708010794702 -0.960948593509934 -0.951162603178808 -0.952620503708609 -0.946338438807947 -0.433386406264901 0.110382534515934 0.099925920084702 -0.978457211854305 -0.967626826423841 -0.977297899205298 -0.981082524635762 -0.968681747748344 -0.981495246887417 0.0578167633333113 -0.0436685976344371 0.0450401099045695 -0.967338605761589 -0.95545546602649 -0.970314510794702 -0.973554309205298 -0.944438257748344 -0.975387115430464 -0.0621528795523179 -0.280512656344371 0.182501338394702 -0.949267176715232 -0.942490525430464 -0.0360007624211921 -0.972368680264901 -0.971835861258278 0.257996336133775 -0.951795478940397 -0.942920859271523 -0.0954458512949007 -0.972710589801325 -0.972301918013245 0.176319225565563
21 "SITTING" 0.276105886024096 -0.016020961043253 -0.108532297144578 -0.987419414156626 -0.947743191686747 -0.95321182939759 0.911884138614458 -0.0339861216253012 0.0362079159578313 -0.987957223072289 -0.968606376445783 -0.961855983674699 0.0764345749036145 0.0140302207140434 -0.00237118983879518 -0.984953605662651 -0.974401486024096 -0.983855437590361 -0.0312701970193133 -0.0656442608204819 0.0777400139096386 -0.983761269156627 -0.972021544759036 -0.966489898072289 -0.0975900587108434 -0.0394925041883976 -0.05219661766 -0.985922346325301 -0.986898605120482 -0.984585736927711 -0.965560895662651 -0.959445487409639 -0.965560895662651 -0.959445487409639 -0.982504133975904 -0.98161423873494 -0.953935675180723 -0.962246483855422 -0.987645439578313 -0.986593357650602 -0.986097466566265 -0.955881186746988 -0.965411548855422 -0.988120399036145 -0.94661217786747 -0.950003730421687 0.0435606848986747 0.0917985816204819 0.0930101859462199 -0.98545140186747 -0.974636606626506 -0.981109195421687 -0.985781740662651 -0.976045053855422 -0.985265589578313 0.19616597212494 -0.0502436082872892 0.00623908460903614 -0.979680858072289 -0.975348842168675 -0.968895430421687 -0.985103181807229 -0.970466958975904 -0.968827615301205 0.0657435518144578 -0.136328589521084 -0.0476427952307229 -0.965766760361446 -0.962070861626506 0.167029321516867 -0.980891902349398 -0.981481917710843 0.293198219268675 -0.971334859638554 -0.963071200060241 -0.00757578135843373 -0.986675239156626 -0.987174389698795 0.232520685414759
21 "STANDING" 0.277001834912281 -0.0162218216627485 -0.108472423982456 -0.980923194444444 -0.932134610760234 -0.933705151327485 0.916333745438596 -0.241161224935673 -0.115793079348889 -0.984178530233918 -0.973871104444444 -0.950671046900585 0.0751323352982456 0.0103362346221345 -0.00563748492900585 -0.973821346842105 -0.957351202748538 -0.976391370467836 -0.0233270884535673 -0.0764820159200585 0.0853733575204678 -0.929013455730994 -0.949328626432749 -0.954885073274854 -0.101549599932749 -0.0400684535099415 -0.052450707292924 -0.962341971871345 -0.973810277836257 -0.973797935497076 -0.950432438011696 -0.945411355438596 -0.950432438011696 -0.945411355438596 -0.971146110116959 -0.965986650467836 -0.923002142807018 -0.907908931812865 -0.972781084269006 -0.968658371929825 -0.976666408128655 -0.939542862046784 -0.953264474795322 -0.983032566549708 -0.932188296725146 -0.928838547017544 -0.00440933661850292 -0.00862349863216374 0.0414123898087135 -0.973340075555556 -0.957772929532164 -0.972531746491228 -0.976865761754386 -0.960116542631579 -0.979001333918129 0.200426534599415 -0.147150239507018 -0.0269909684450292 -0.927915967076023 -0.954213170643275 -0.955539353391813 -0.930597017777778 -0.947176305847953 -0.958926908245614 -0.228352351483041 -0.214005533617193 -0.107250985830994 -0.952836297660819 -0.949377487953216 0.0622575664157895 -0.96496640871345 -0.966441512397661 0.242307223836725 -0.933980260935673 -0.908561891111111 -0.205327847266667 -0.969161628479532 -0.970017098362573 0.0869788521666667
21 "WALKING" 0.279095195619048 -0.0170609082998095 -0.106161733914286 -0.224066752219048 -0.0675754725629524 -0.251971837514286 0.915402649333333 -0.211061394419048 -0.10373115952381 -0.972636974380952 -0.966063307428571 -0.960899314095238 0.079621219647619 0.00734113367409524 -0.00942617795238095 -0.0877225467748571 -0.0849186192212667 -0.439723507619048 -0.0455344704882857 -0.0558689141136476 0.101067374478571 -0.475788078666667 -0.381646847333333 -0.250968229257143 -0.091669621467619 -0.0497883586857143 -0.0589319926904762 -0.348113919066667 -0.530671796095238 -0.447162514952381 -0.123776030844762 -0.270005170615238 -0.123776030844762 -0.270005170615238 -0.159985027335238 -0.0632456806961905 -0.270882244019048 -0.420886237904762 -0.469263850666667 -0.513136068380952 -0.184767498619048 -0.0496205063361905 -0.320726488952381 -0.240901711885714 -0.137890959919048 -0.275781966896191 -0.228626271265714 0.115893491316667 0.153270360216257 -0.158288273359048 -0.144645887866476 -0.408636490666667 -0.0970102349619048 -0.0818971889123809 -0.46975018152381 -0.240087045853333 -0.264648880583905 -0.186687002228571 -0.321814619238095 -0.395664574095238 -0.2268801582 -0.525363836952381 -0.38043727232381 -0.328363713619048 -0.0247333873133333 -0.0690722718990476 -0.145525934480952 -0.216030932607619 -0.416371816761905 0.201607931585714 -0.101324094417143 -0.0243524730819048 0.0711129264961905 -0.436993946857143 -0.511342097809524 0.245524343399048 -0.540740734 -0.513747854190476 0.115467129399048
21 "WALKING_DOWNSTAIRS" 0.292379868196078 -0.0186872857709459 -0.105233806436275 0.176548276794118 0.0913371432647059 -0.183052761823529 0.913500025882353 -0.210699473352941 -0.0881644414352941 -0.944378679607843 -0.940406816568627 -0.920007336666667 0.097840455195098 -0.00984537580588235 -0.00913846376764706 0.0384256229960784 -0.116954023090294 -0.334389519431961 -0.11362791767451 -0.0455142252186275 0.112002182585294 -0.401345306557843 -0.385461156960784 -0.259127839986275 -0.0554155283588235 -0.0584770185333333 -0.0804360253392157 -0.478103881862745 -0.477661058529412 -0.378764429568627 0.156425207493137 0.170748585128431 0.156425207493137 0.170748585128431 -0.0816399609280392 0.0526597892931373 -0.161703512518627 -0.354048815539216 -0.452820617941176 -0.508305575784314 0.0934017396421569 0.0533113452470588 -0.176717279255882 0.206182797843137 0.0393661098764706 -0.254862757368627 -0.382043760901961 -0.019494369545098 0.172561146179118 0.00604410420892157 -0.140704019705882 -0.276259402123529 -0.0217830760019608 -0.153170000411765 -0.391556718910196 -0.255027242245098 -0.363893223278431 -0.188067975133333 -0.303555431509804 -0.338261070254902 -0.167475917965686 -0.436354263607843 -0.422367219803922 -0.360588089482353 -0.169114714357843 0.0580476630754902 -0.0589724559754902 0.186989085362745 -0.0232350983 0.0653539195408333 0.074496573935098 0.0140500809431373 0.0544260322015686 -0.380631831078431 -0.451086117147059 0.108365908467647 -0.498159893039216 -0.55923540745098 0.182752094845098
21 "WALKING_UPSTAIRS" 0.268532391570248 -0.0205804023983471 -0.119433819290909 -0.226306609305785 0.00134294249834711 -0.203807184217355 0.87489707785124 -0.242203605785124 -0.142998575376223 -0.951943500826446 -0.938194052644628 -0.907943188842975 0.0810653270677686 0.00147137002231405 -0.0394292808743802 -0.319174372884298 -0.250604757677686 -0.601193225702479 0.0316220328793388 -0.110436248336364 0.0568714447842975 -0.445460625650413 -0.289017552869421 -0.152969886246446 -0.126592139809091 -0.0279204733570248 -0.0329253032512397 -0.525315404710744 -0.636064192727273 -0.547491629586777 -0.0990245530533884 -0.260026822149388 -0.0990245530533884 -0.260026822149388 -0.344475614008264 -0.324687329816529 -0.117747971187603 -0.324161469460496 -0.58173139446281 -0.654223067438017 -0.255815971322314 -0.0737445476966942 -0.352329582561983 -0.2168185876 -0.0255112984828099 -0.190841665350413 -0.361198194438017 -0.0795926591041322 -0.201106292481818 -0.333094801253719 -0.265729800033058 -0.555436929752066 -0.366987913060661 -0.288034010889256 -0.64682601661157 -0.245391573743802 -0.336479910456198 -0.351718162280992 -0.362194711610744 -0.398611234479339 -0.248804293008264 -0.474955652809917 -0.240221077033058 -0.205737025455372 -0.187717609288926 -0.26749535121405 -0.280737571179339 -0.235142890694215 -0.39045575231405 0.0539828433165289 -0.27669150161157 -0.397435625123967 0.158854141274793 -0.425318628099174 -0.375343607520661 -0.114722248340496 -0.639826499008264 -0.700141627272727 0.171538435454545
22 "LAYING" 0.276500206305343 -0.0172184283825954 -0.108627756030534 -0.956359218854962 -0.92879963778626 -0.944052288091603 -0.332531967717557 0.64689556778626 0.611054409160305 -0.943543638549618 -0.966134688138168 -0.955597702671756 0.0777646977099237 0.00987862644923664 -0.00694453825589313 -0.974456325648855 -0.964770070687023 -0.97677680389313 -0.0166955455030534 -0.0924351470992366 0.133519146396947 -0.96253053259542 -0.959546971068702 -0.945369226564886 -0.0996829452519084 -0.0398540670761832 -0.0667693435954198 -0.973773666641221 -0.977312819160305 -0.98025495610687 -0.94495253778626 -0.926663393763359 -0.94495253778626 -0.926663393763359 -0.975421397328244 -0.966858889389313 -0.933177341221374 -0.931969336793893 -0.980624696870229 -0.972324575419847 -0.961381935801527 -0.942430903206107 -0.957703362061069 -0.954703775877863 -0.926912820458015 -0.941042549160305 -0.249703303877244 0.0637467997806107 0.130105051076336 -0.973933491984733 -0.964667662671756 -0.973796260610687 -0.977519118167939 -0.967571190076336 -0.978371890534351 0.0972255396156489 -0.0355046825938931 0.0439367124666412 -0.959012551984733 -0.963226950992366 -0.950865240381679 -0.964031290229008 -0.958053918244275 -0.948945001832061 -0.112731828349618 -0.0999563498351145 0.0166247468748092 -0.941986505343511 -0.930029203442748 0.0702078711727481 -0.968741764351145 -0.963565330610687 0.220035429925191 -0.949579158320611 -0.932862671068702 -0.0437907031938931 -0.974766942671756 -0.97094731648855 0.0993684909763359
22 "SITTING" 0.273901083527273 -0.00942067036909091 -0.102060441264545 -0.983238328818182 -0.932591007866636 -0.926386617818182 0.876555907636364 0.1623818353 0.211210067690909 -0.975963205545455 -0.952640792427273 -0.928833450009091 0.07836979076 -0.000925197298790909 -0.0172569362741818 -0.986533714 -0.973355919181818 -0.982691938454545 -0.0358790982881818 -0.0842081436272727 0.0811496295626364 -0.983117789181818 -0.963034961636364 -0.955399822 -0.0973967641727273 -0.0418168200981818 -0.0492031024236364 -0.988142347818182 -0.985307292090909 -0.984109725363636 -0.948712363363636 -0.92982520582 -0.948712363363636 -0.92982520582 -0.983759888454545 -0.977409849818182 -0.945773569545455 -0.946502958272727 -0.988605768 -0.983022807909091 -0.983535289181818 -0.948286629454545 -0.9505831382 -0.983259266909091 -0.929620564354545 -0.919765464909091 -0.0966478252172727 0.00637734040909091 0.00999438275454546 -0.986059432181818 -0.972272741818182 -0.979644145818182 -0.988397246818182 -0.976877265454545 -0.984441282363636 0.23692223116 -0.0328328858818182 0.0195350514918182 -0.979804682818182 -0.969313100636364 -0.957159787545454 -0.984219013909091 -0.960137366 -0.959056222181818 0.021032383171 -0.198794288849091 -0.062030241925 -0.948845403572727 -0.9314625319 0.0334017232488364 -0.977393419181818 -0.976329883272727 0.27356527584 -0.961165746272727 -0.946799743909091 -0.0924957204427273 -0.983880986727273 -0.982822798454545 0.135415526327273
22 "STANDING" 0.278438532083333 -0.0162994381069167 -0.108366862939167 -0.987860137416667 -0.935389635166667 -0.954236434083333 0.94866402225 -0.232842850666667 -0.00792987783666667 -0.992544722416667 -0.97279097225 -0.967410255583333 0.075531922525 0.00925223296325 -0.00362289636950833 -0.981337666833333 -0.964368816083333 -0.984065949333333 -0.0284839703221667 -0.0720058027091667 0.0791058368333333 -0.93576371075 -0.968043037333333 -0.966688201083333 -0.0977952066666667 -0.0417138809516667 -0.0525567975 -0.96337184925 -0.983039334666667 -0.982329720916667 -0.962767037666667 -0.9534766605 -0.962767037666667 -0.9534766605 -0.9810649165 -0.969769343 -0.9440698115 -0.921773285916667 -0.980994729416667 -0.97088911625 -0.984673636 -0.943537847166667 -0.96682291 -0.989498570666667 -0.934830629416667 -0.950588028 0.01911273329 -0.07867395105475 0.0190688073491667 -0.981253019166667 -0.96430683175 -0.980911966666667 -0.983243754083333 -0.96721005125 -0.985999227083333 0.232262412618833 -0.150436527883333 0.0367980165165 -0.93608270325 -0.971741994166667 -0.968059406333333 -0.93693593125 -0.966567633583333 -0.969296011 -0.324652262033333 -0.2776626319 -0.124023049810742 -0.960135294333333 -0.956424601 0.00617146659583333 -0.97030486575 -0.968038428583333 0.198063434098333 -0.944141446916667 -0.9223740715 -0.256319524966667 -0.972567110916667 -0.970627963333333 -0.01245508803075
